,Unnamed: 0,price,kms_driven,owner,age,power,brand
1839,2346,24000.0,25683.0,1,9.0,100.0,6
1840,2347,21000.0,22000.0,1,11.0,110.0,5
1841,2348,36000.0,17225.0,1,4.0,100.0,6
1842,2349,48000.0,7119.0,1,2.0,110.0,5
1843,2350,92000.0,17400.0,1,9.0,350.0,2
1844,2351,98000.0,19033.0,1,5.0,350.0,2
1845,2352,19500.0,45000.0,1,11.0,100.0,6
1846,2353,17000.0,45000.0,1,9.0,100.0,7
1847,2354,50000.0,28000.0,1,7.0,150.0,4
1848,2355,20000.0,36000.0,1,10.0,150.0,7
1849,2356,205000.0,14000.0,1,3.0,310.0,1
1850,2357,95000.0,23000.0,1,7.0,350.0,2
1851,2358,55000.0,32011.0,1,11.0,150.0,4
1852,2359,86000.0,6000.0,1,3.0,180.0,1
1853,2360,54000.0,6000.0,1,2.0,110.0,1
1854,2361,132000.0,9648.0,1,4.0,350.0,2
1855,2362,62000.0,16128.0,1,4.0,150.0,7
1856,2363,55000.0,13157.0,3,5.0,220.0,7
1857,2364,35000.0,19411.0,1,9.0,160.0,1
1858,2371,45000.0,40000.0,2,20.0,350.0,2
1859,2372,23500.0,8000.0,1,9.0,150.0,4
1860,2389,41000.0,20000.0,1,6.0,220.0,7
1861,2390,30000.0,28524.0,3,8.0,150.0,5
1862,2391,72000.0,13000.0,1,3.0,180.0,7
1863,2392,50000.0,37246.0,1,6.0,150.0,4
1864,2397,107300.0,2500.0,1,5.0,200.0,7
1865,2399,28000.0,20108.0,1,10.0,100.0,6
1866,2400,25000.0,22728.0,1,11.0,125.0,6
1867,2403,540000.0,27000.0,1,4.0,883.0,15
1868,2404,120000.0,10536.0,2,4.0,250.0,10
1869,2405,160000.0,2412.0,1,4.0,400.0,7
1870,2406,65000.0,2750.0,1,2.0,125.0,5
1871,2407,145000.0,10800.0,2,6.0,250.0,12
1872,2408,180000.0,180.0,1,4.0,300.0,12
1873,2409,33000.0,25000.0,1,5.0,125.0,5
1874,2410,106100.0,11000.0,1,6.0,200.0,7
1875,2411,35000.0,43000.0,1,9.0,220.0,7
1876,2412,175000.0,7000.0,1,4.0,500.0,2
1877,2413,165073.0,18000.0,1,5.0,500.0,2
1878,2414,13700.0,75000.0,1,16.0,150.0,5
1879,2415,85000.0,11496.0,1,2.0,160.0,1
1880,2416,54000.0,5000.0,1,5.0,220.0,7
1881,2417,70000.0,9799.0,1,4.0,220.0,7
1882,2418,25000.0,48785.0,1,14.0,180.0,7
1883,2419,9000.0,42945.0,1,15.0,100.0,7
1884,2420,56000.0,32987.0,1,4.0,150.0,7
1885,2421,13000.0,45466.0,2,14.0,125.0,6
1886,2422,80000.0,45380.0,1,6.0,200.0,7
1887,2423,82000.0,30000.0,2,12.0,350.0,2
1888,2424,190000.0,4800.0,1,4.0,500.0,2
1889,2425,60000.0,3500.0,1,6.0,220.0,7
1890,2426,118000.0,13500.0,1,5.0,350.0,2
1891,2427,32500.0,16000.0,1,6.0,125.0,7
1892,2428,60600.0,7200.0,1,6.0,220.0,7
1893,2429,112400.0,12000.0,1,6.0,200.0,7
1894,2430,99999.0,20500.0,1,6.0,200.0,7
1895,2431,141500.0,4200.0,1,5.0,500.0,2
1896,2432,140000.0,8300.0,1,4.0,350.0,2
1897,2433,50000.0,14892.0,1,4.0,100.0,6
1898,2434,75000.0,10000.0,1,5.0,220.0,7
1899,2435,50000.0,15000.0,1,5.0,150.0,7
1900,2436,69000.0,41000.0,1,8.0,150.0,5
1901,2437,33400.0,18300.0,1,6.0,150.0,7
1902,2438,34400.0,36000.0,1,6.0,125.0,5
1903,2439,124000.0,4600.0,1,7.0,500.0,2
1904,2440,104000.0,29100.0,1,7.0,350.0,2
1905,2441,47000.0,10000.0,1,5.0,110.0,6
1906,2442,39000.0,36850.0,1,8.0,110.0,6
1907,2443,100000.0,46000.0,1,7.0,350.0,2
1908,2444,38000.0,28000.0,1,9.0,150.0,7
1909,2445,80000.0,2400.0,1,4.0,150.0,7
1910,2446,32000.0,35000.0,1,7.0,125.0,5
1911,2447,65000.0,15000.0,1,5.0,180.0,1
1912,2448,73500.0,62000.0,1,9.0,350.0,2
1913,2449,43100.0,20000.0,1,7.0,150.0,4
1914,2450,106700.0,14500.0,1,7.0,350.0,2
1915,2451,105800.0,27000.0,1,6.0,350.0,2
1916,2452,35000.0,23430.0,1,7.0,100.0,6
1917,2453,125000.0,27000.0,1,7.0,500.0,2
1918,2454,65000.0,26000.0,1,7.0,150.0,7
1919,2455,120000.0,18300.0,1,7.0,350.0,2
1920,2456,90000.0,610.0,1,3.0,150.0,8
1921,2457,107300.0,16000.0,1,9.0,500.0,2
1922,2458,57000.0,7000.0,1,4.0,125.0,6
1923,2459,19900.0,28300.0,1,15.0,223.0,6
1924,2460,140000.0,640.0,1,4.0,200.0,7
1925,2461,58000.0,20222.0,1,5.0,150.0,7
1926,2462,21000.0,54105.0,1,9.0,110.0,5
1927,2463,125000.0,10300.0,1,4.0,350.0,2
1928,2464,55000.0,89000.0,1,5.0,160.0,5
1929,2465,140000.0,10000.0,1,3.0,500.0,2
1930,2466,101700.0,20600.0,1,6.0,350.0,2
1931,2467,90000.0,5000.0,1,4.0,200.0,1
1932,2468,40000.0,14526.0,1,10.0,150.0,4
1933,2469,50000.0,39037.0,1,5.0,150.0,7
1934,2470,110000.0,11149.0,1,3.0,250.0,4
1935,2471,110000.0,17200.0,1,6.0,350.0,2
1936,2472,32500.0,42500.0,1,12.0,150.0,4
1937,2473,110000.0,22400.0,1,6.0,350.0,2
1938,2474,35000.0,11000.0,1,4.0,150.0,7
1939,2475,46400.0,9500.0,1,3.0,125.0,7
1940,2476,84200.0,21000.0,1,7.0,350.0,2
1941,2477,150000.0,35595.0,1,3.0,500.0,2
1942,2478,18800.0,46000.0,1,12.0,135.0,7
1943,2479,47167.0,4664.0,1,2.0,100.0,6
1944,2480,120000.0,10500.0,1,6.0,200.0,10
1945,2481,110000.0,14000.0,1,5.0,350.0,2
1946,2482,87000.0,15334.0,1,6.0,200.0,7
1947,2483,31100.0,11500.0,2,9.0,220.0,7
1948,2484,40000.0,7500.0,1,5.0,110.0,1
1949,2485,40000.0,26500.0,1,9.0,150.0,4
1950,2486,132100.0,29000.0,1,5.0,500.0,2
1951,2487,200000.0,3594.0,1,3.0,310.0,1
1952,2488,190000.0,4136.0,1,3.0,310.0,1
1953,2489,110000.0,25000.0,1,4.0,400.0,7
1954,2490,35000.0,22000.0,1,8.0,150.0,4
1955,2491,40000.0,5080.0,1,4.0,110.0,5
1956,2492,80000.0,16296.0,1,5.0,220.0,7
1957,2493,27800.0,35552.0,1,4.0,110.0,1
1958,2494,39900.0,15000.0,1,3.0,100.0,1
1959,2495,55500.0,17729.0,1,4.0,125.0,6
1960,2496,90000.0,14000.0,1,7.0,250.0,5
1961,2497,65000.0,2780.0,1,2.0,110.0,5
1962,2498,55000.0,25000.0,3,8.0,150.0,5
1963,2499,125000.0,21057.0,2,5.0,500.0,2
1964,2500,38000.0,14000.0,1,8.0,150.0,5
1965,2501,20000.0,41781.0,1,9.0,100.0,7
1966,2502,59000.0,18083.0,1,5.0,220.0,7
1967,2503,15000.0,78000.0,1,13.0,100.0,6
1968,2504,38700.0,35500.0,1,7.0,150.0,8
1969,2505,105000.0,9000.0,1,4.0,150.0,4
1970,2506,42400.0,17000.0,1,5.0,125.0,5
1971,2507,37000.0,53500.0,1,8.0,150.0,4
1972,2508,35000.0,15200.0,1,10.0,220.0,7
1973,2509,20000.0,49500.0,1,8.0,125.0,7
1974,2510,21200.0,25000.0,1,10.0,150.0,4
1975,2511,25000.0,32000.0,1,7.0,100.0,7
1976,2512,65000.0,22000.0,1,8.0,150.0,4
1977,2513,24000.0,16000.0,1,8.0,125.0,5
1978,2514,52000.0,6000.0,1,5.0,150.0,6
1979,2515,38000.0,36000.0,1,5.0,110.0,1
1980,2516,160000.0,7965.0,1,6.0,390.0,10
1981,2517,95000.0,16250.0,1,7.0,350.0,2
1982,2518,32500.0,12045.0,1,5.0,100.0,6
1983,2519,109400.0,22550.0,1,6.0,350.0,2
1984,2520,100000.0,22000.0,1,7.0,500.0,2
1985,2521,34000.0,39000.0,1,9.0,150.0,4
1986,2522,260000.0,1500.0,1,2.0,390.0,10
1987,2523,103700.0,26125.0,1,6.0,350.0,2
1988,2524,90000.0,24072.0,1,5.0,200.0,10
1989,2525,30000.0,13452.0,1,8.0,100.0,6
1990,2526,550000.0,11455.0,1,6.0,883.0,15
1991,2527,30000.0,49000.0,1,11.0,150.0,5
1992,2528,115000.0,7247.0,2,6.0,535.0,2
1993,2529,51000.0,24000.0,1,4.0,150.0,4
1994,2530,80000.0,11004.0,1,7.0,250.0,5
1995,2531,105000.0,26000.0,1,5.0,350.0,2
1996,2532,138000.0,6500.0,1,3.0,350.0,2
1997,2533,136424.0,16000.0,1,3.0,350.0,2
1998,2534,172000.0,50926.0,1,6.0,390.0,10
1999,2535,107000.0,9100.0,1,5.0,200.0,7
2000,2536,110000.0,24500.0,1,5.0,500.0,2
2001,2537,115000.0,21651.0,1,9.0,500.0,2
2002,2538,32000.0,35984.0,1,8.0,100.0,6
2003,2539,140000.0,23444.0,1,4.0,500.0,2
2004,2540,81865.0,36000.0,1,15.0,350.0,2
2005,2541,135000.0,28969.0,1,5.0,500.0,2
2006,2542,50000.0,9718.0,1,5.0,150.0,7
2007,2543,26800.0,37248.0,1,11.0,220.0,7
2008,2544,153400.0,8600.0,1,5.0,500.0,2
2009,2545,220500.0,10000.0,1,4.0,300.0,9
2010,2546,60000.0,30591.0,2,8.0,350.0,2
2011,2547,18500.0,30000.0,1,9.0,100.0,6
2012,2548,50000.0,32276.0,2,5.0,220.0,7
2013,2549,35000.0,60000.0,1,7.0,220.0,7
2014,2550,130000.0,11191.0,1,4.0,500.0,2
2015,2551,36000.0,9177.0,1,5.0,150.0,7
2016,2552,75000.0,18096.0,1,5.0,220.0,7
2017,2553,17000.0,47204.0,1,13.0,135.0,7
2018,2554,123800.0,2600.0,1,4.0,350.0,2
2019,2555,99650.0,27235.0,1,4.0,350.0,2
2020,2556,94000.0,13779.0,1,6.0,500.0,2
2021,2557,70000.0,16575.0,1,4.0,160.0,1
2022,2558,62000.0,17547.0,1,4.0,220.0,7
2023,2559,22000.0,58706.0,1,8.0,180.0,7
2024,2560,105000.0,1800.0,1,2.0,150.0,4
2025,2561,47000.0,16873.0,1,5.0,150.0,7
2026,2562,34000.0,40976.0,1,5.0,150.0,7
2027,2563,88000.0,610.0,1,4.0,220.0,7
2028,2564,13200.0,37000.0,1,13.0,125.0,5
2029,2565,100000.0,25555.0,2,5.0,350.0,2
2030,2566,100000.0,39645.0,1,6.0,350.0,2
2031,2567,15500.0,61841.0,1,10.0,150.0,4
2032,2568,135000.0,15559.0,1,3.0,350.0,2
2033,2569,21000.0,25000.0,1,8.0,125.0,7
2034,2570,39000.0,25600.0,2,7.0,220.0,7
2035,2571,22000.0,44496.0,1,11.0,150.0,7
2036,2572,110000.0,16000.0,2,5.0,200.0,7
2037,2573,55000.0,42585.0,1,5.0,220.0,7
2038,2574,62000.0,23185.0,1,4.0,160.0,1
2039,2575,26000.0,23188.0,1,6.0,110.0,5
2040,2576,150000.0,3208.0,1,4.0,350.0,2
2041,2577,50000.0,11047.0,1,3.0,110.0,5
2042,2578,11000.0,51805.0,1,15.0,125.0,7
2043,2579,40300.0,26000.0,1,6.0,150.0,4
2044,2580,48000.0,5233.0,1,5.0,150.0,7
2045,2581,185000.0,1400.0,1,5.0,390.0,10
2046,2582,13000.0,70142.0,1,10.0,100.0,7
2047,2583,35000.0,14000.0,1,8.0,220.0,7
2048,2584,49999.0,20000.0,2,6.0,180.0,1
2049,2585,82500.0,31500.0,1,3.0,150.0,8
2050,2586,40000.0,29890.0,1,6.0,220.0,7
2051,2587,35000.0,19000.0,1,9.0,150.0,4
2052,2588,25000.0,98971.0,1,8.0,150.0,5
2053,2589,111200.0,6832.0,1,4.0,400.0,7
2054,2590,71000.0,14802.0,1,3.0,150.0,8
2055,2591,92000.0,25000.0,2,5.0,350.0,2
2056,2592,36900.0,12000.0,1,4.0,100.0,6
2057,2593,17000.0,35000.0,3,10.0,125.0,5
2058,2594,37300.0,13000.0,2,4.0,100.0,6
2059,2595,16000.0,42107.0,2,10.0,135.0,7
2060,2596,78000.0,9700.0,1,7.0,150.0,5
2061,2597,97200.0,20700.0,1,10.0,250.0,5
2062,2598,21000.0,35710.0,1,8.0,125.0,5
2063,2599,445600.0,1500.0,1,5.0,750.0,15
2064,2600,95000.0,4300.0,1,5.0,200.0,7
2065,2601,25000.0,40000.0,1,8.0,125.0,5
2066,2602,170000.0,9200.0,1,4.0,400.0,7
2067,2603,100000.0,15618.0,1,5.0,150.0,5
2068,2604,118000.0,2350.0,1,2.0,300.0,11
2069,2605,525000.0,6000.0,1,4.0,650.0,12
2070,2606,550000.0,8000.0,1,3.0,650.0,12
2071,2607,34000.0,21775.0,1,6.0,100.0,6
2072,2608,54000.0,19334.0,1,4.0,150.0,8
2073,2609,82000.0,4200.0,1,4.0,150.0,8
2074,2610,98000.0,9816.0,2,5.0,350.0,2
2075,2611,95000.0,20069.0,2,6.0,350.0,2
2076,2612,350000.0,14482.0,1,2.0,310.0,17
2077,2613,25500.0,22793.0,1,6.0,125.0,7
2078,2614,31000.0,31282.0,1,6.0,110.0,5
2079,2615,237200.0,3400.0,1,3.0,390.0,10
2080,2616,120000.0,16400.0,1,7.0,350.0,2
2081,2617,127000.0,16000.0,1,6.0,350.0,2
2082,2618,35000.0,57000.0,1,7.0,180.0,7
2083,2619,42500.0,50788.0,1,12.0,223.0,6
2084,2620,30000.0,53301.0,1,9.0,125.0,6
2085,2621,30000.0,50000.0,1,8.0,150.0,5
2086,2622,19500.0,48101.0,1,6.0,100.0,7
2087,2623,105200.0,20000.0,1,4.0,350.0,2
2088,2624,17000.0,100000.0,2,11.0,150.0,4
2089,2625,160000.0,10000.0,1,2.0,350.0,2
2090,2626,80000.0,13260.0,2,5.0,350.0,2
2091,2627,33000.0,57000.0,3,10.0,150.0,4
2092,2628,16400.0,55000.0,2,11.0,150.0,7
2093,2629,46000.0,1656.0,1,6.0,220.0,7
2094,2630,125000.0,3841.0,1,3.0,350.0,2
2095,2631,50000.0,11584.0,1,2.0,110.0,6
2096,2632,114000.0,31216.0,1,5.0,500.0,2
2097,2633,25000.0,26460.0,1,8.0,110.0,11
2098,2634,135000.0,9324.0,1,4.0,400.0,7
2099,2635,55000.0,3607.0,1,4.0,125.0,6
2100,2636,89000.0,48602.0,1,9.0,350.0,2
2101,2637,19000.0,23588.0,1,12.0,100.0,6
2102,2638,52000.0,31782.0,1,6.0,220.0,7
2103,2639,28000.0,32041.0,1,5.0,125.0,6
2104,2640,89900.0,6000.0,1,4.0,150.0,8
2105,2641,135000.0,2200.0,1,3.0,350.0,2
2106,2642,421000.0,10000.0,1,5.0,750.0,15
2107,2643,102200.0,15400.0,1,5.0,350.0,2
2108,2644,96000.0,9000.0,1,16.0,350.0,2
2109,2645,91100.0,18470.0,1,6.0,200.0,7
2110,2646,100000.0,40000.0,1,6.0,350.0,2
2111,2647,12000.0,32148.0,2,14.0,150.0,7
2112,2648,17500.0,30000.0,1,12.0,150.0,7
2113,2649,85000.0,2700.0,1,6.0,200.0,7
2114,2650,52000.0,28000.0,1,5.0,150.0,8
2115,2651,85000.0,8811.0,1,3.0,200.0,1
2116,2652,70000.0,14600.0,1,4.0,150.0,7
2117,2653,45000.0,15091.0,2,7.0,220.0,7
2118,2654,60000.0,1877.0,1,2.0,100.0,6
2119,2655,110000.0,50697.0,1,8.0,500.0,2
2120,2656,60000.0,15097.0,2,5.0,220.0,7
2121,2657,81700.0,16000.0,1,5.0,200.0,7
2122,2658,13000.0,135000.0,1,10.0,125.0,7
2123,2659,74000.0,13059.0,1,3.0,150.0,8
2124,2660,122400.0,17000.0,1,5.0,500.0,2
2125,2661,65000.0,48000.0,1,5.0,150.0,4
2126,2662,12000.0,60000.0,1,13.0,150.0,6
2127,2663,75000.0,4100.0,1,5.0,160.0,5
2128,2664,31000.0,38140.0,1,8.0,160.0,1
2129,2665,85000.0,50143.0,1,14.0,500.0,2
2130,2666,75000.0,34640.0,1,6.0,200.0,7
2131,2667,85000.0,2500.0,1,3.0,160.0,7
2132,2668,27999.0,53999.0,1,11.0,180.0,7
2133,2669,146000.0,5000.0,1,4.0,350.0,2
2134,2670,80000.0,45945.0,1,7.0,150.0,5
2135,2671,40000.0,26070.0,2,8.0,220.0,7
2136,2672,115000.0,4376.0,1,5.0,350.0,2
2137,2673,420000.0,5000.0,1,6.0,650.0,12
2138,2674,36700.0,11000.0,1,4.0,125.0,7
2139,2675,43000.0,12000.0,1,8.0,200.0,7
2140,2676,100000.0,21306.0,1,5.0,200.0,7
2141,2677,79000.0,9556.0,1,4.0,200.0,7
2142,2678,110000.0,75956.0,1,7.0,500.0,2
2143,2679,40000.0,29800.0,1,6.0,150.0,5
2144,2680,37000.0,17288.0,1,4.0,125.0,7
2145,2681,17000.0,70000.0,1,11.0,180.0,7
2146,2682,90000.0,34276.0,1,8.0,350.0,2
2147,2683,40000.0,7600.0,1,8.0,220.0,7
2148,2684,75000.0,12000.0,1,5.0,200.0,7
2149,2685,51000.0,25102.0,1,6.0,220.0,7
2150,2686,25000.0,30000.0,1,11.0,150.0,5
2151,2687,20050.0,39000.0,1,14.0,100.0,6
2152,2688,13900.0,99999.0,1,17.0,125.0,7
2153,2689,60000.0,20500.0,1,10.0,150.0,4
2154,2690,94049.0,32000.0,1,7.0,350.0,2
2155,2691,63000.0,15500.0,1,8.0,350.0,2
2156,2692,145000.0,7000.0,1,5.0,300.0,11
2157,2693,120000.0,12300.0,1,5.0,350.0,2
2158,2694,80000.0,14448.0,1,6.0,350.0,2
2159,2695,33680.0,28000.0,1,4.0,100.0,6
2160,2696,14000.0,70756.0,1,13.0,100.0,6
2161,2697,30000.0,35000.0,1,9.0,150.0,7
2162,2698,27000.0,61000.0,1,6.0,135.0,7
2163,2699,75000.0,48000.0,1,8.0,150.0,4
2164,2700,45400.0,12510.0,1,4.0,150.0,6
2165,2701,40000.0,15450.0,1,6.0,100.0,6
2166,2702,55000.0,13443.0,1,3.0,125.0,5
2167,2703,175000.0,14200.0,1,5.0,390.0,10
2168,2704,90000.0,35123.0,1,6.0,350.0,2
2169,2705,40000.0,19500.0,1,6.0,180.0,1
2170,2706,140000.0,16000.0,1,6.0,350.0,2
2171,2707,25000.0,22113.0,1,18.0,100.0,6
2172,2708,450000.0,21913.0,1,4.0,750.0,15
2173,2709,370000.0,4899.0,2,5.0,750.0,15
2174,2710,40000.0,12530.0,1,3.0,110.0,1
2175,2711,65000.0,28000.0,1,4.0,200.0,1
2176,2712,105000.0,23397.0,1,4.0,350.0,2
2177,2715,33000.0,17500.0,1,11.0,100.0,6
2178,2716,75000.0,14271.0,1,4.0,200.0,1
2179,2717,15000.0,23000.0,1,17.0,150.0,7
2180,2718,110400.0,10600.0,1,5.0,350.0,2
2181,2719,109000.0,35000.0,1,4.0,350.0,2
2182,2720,74500.0,26081.0,1,7.0,350.0,2
2183,2721,84000.0,16694.0,1,7.0,350.0,2
2184,2722,57000.0,6777.0,1,5.0,220.0,7
2185,2723,146300.0,750.0,1,4.0,350.0,2
2186,2724,128000.0,18552.0,1,4.0,500.0,2
2187,2725,108000.0,56273.0,1,5.0,350.0,2
2188,2726,10500.0,39252.0,1,17.0,100.0,6
2189,2727,100000.0,14576.0,2,6.0,350.0,2
2190,2728,53000.0,2792.0,2,5.0,150.0,7
2191,2729,66000.0,15306.0,2,13.0,350.0,2
2192,2730,17000.0,30124.0,1,11.0,125.0,5
2193,2731,45000.0,17281.0,1,3.0,125.0,7
2194,2732,98000.0,14495.0,1,3.0,150.0,8
2195,2733,17000.0,55534.0,1,10.0,150.0,7
2196,2734,900000.0,13782.0,1,4.0,883.0,15
2197,2735,167000.0,2500.0,1,2.0,350.0,2
2198,2736,85000.0,5848.0,1,3.0,200.0,7
2199,2737,65000.0,23000.0,1,5.0,150.0,4
2200,2738,415000.0,8500.0,1,5.0,650.0,12
2201,2739,62000.0,7500.0,2,3.0,160.0,5
2202,2740,147000.0,200.0,1,4.0,350.0,2
2203,2741,136000.0,5800.0,1,5.0,350.0,2
2204,2742,38000.0,29030.0,1,4.0,125.0,6
2205,2743,32600.0,25000.0,1,10.0,150.0,4
2206,2744,64000.0,31571.0,2,10.0,350.0,2
2207,2745,40000.0,40169.0,1,5.0,150.0,4
2208,2746,108000.0,10200.0,1,5.0,200.0,7
2209,2747,80162.0,17500.0,2,9.0,350.0,2
2210,2748,192000.0,7390.0,1,6.0,250.0,14
2211,2749,55000.0,14061.0,1,6.0,180.0,1
2212,2750,111300.0,20000.0,1,8.0,500.0,2
2213,2751,84800.0,20000.0,2,6.0,350.0,2
2214,2752,100000.0,11937.0,1,4.0,350.0,2
2215,2753,105000.0,10500.0,1,4.0,200.0,7
2216,2754,18000.0,52928.0,1,11.0,100.0,6
2217,2755,14000.0,58000.0,1,11.0,150.0,6
2218,2756,32000.0,37000.0,2,9.0,220.0,7
2219,2757,70700.0,12000.0,1,5.0,200.0,7
2220,2758,40400.0,33000.0,1,5.0,180.0,7
2221,2759,110000.0,100670.0,1,5.0,350.0,2
2222,2760,32500.0,56482.0,1,8.0,150.0,7
2223,2761,55000.0,29331.0,1,4.0,150.0,8
2224,2762,35000.0,67363.0,1,8.0,180.0,1
2225,2763,25000.0,55000.0,1,10.0,150.0,4
2226,2764,77616.0,31530.0,1,6.0,350.0,2
2227,2765,20000.0,51000.0,1,10.0,100.0,6
2228,2766,86000.0,15000.0,1,7.0,350.0,2
2229,2767,50000.0,13000.0,1,7.0,220.0,7
2230,2768,72000.0,21458.0,1,5.0,200.0,1
2231,2769,50000.0,33000.0,1,6.0,150.0,4
2232,2770,25000.0,33755.0,1,7.0,110.0,5
2233,2771,67000.0,35409.0,1,4.0,180.0,7
2234,2772,58000.0,8000.0,1,4.0,125.0,5
2235,2773,50000.0,20000.0,1,6.0,180.0,7
2236,2774,64400.0,3310.0,1,5.0,160.0,5
2237,2775,16000.0,58000.0,1,13.0,100.0,6
2238,2776,95000.0,33300.0,1,8.0,390.0,10
2239,2777,100000.0,15000.0,1,6.0,200.0,7
2240,2778,95000.0,18000.0,1,8.0,500.0,2
2241,2779,52200.0,29000.0,1,4.0,150.0,8
2242,2780,17000.0,20000.0,2,8.0,125.0,7
2243,2781,36000.0,14615.0,1,12.0,150.0,4
2244,2782,47000.0,2860.0,1,2.0,110.0,7
2245,2783,51100.0,24065.0,1,6.0,150.0,6
2246,2784,24000.0,9614.0,1,11.0,150.0,4
2247,2785,12200.0,30000.0,2,14.0,150.0,7
2248,2786,55000.0,7034.0,1,4.0,160.0,7
2249,2787,110000.0,21000.0,1,4.0,350.0,2
2250,2788,79400.0,19225.0,1,10.0,350.0,2
2251,2789,19000.0,68000.0,1,10.0,110.0,5
2252,2790,83000.0,29500.0,1,6.0,150.0,4
2253,2791,22500.0,20000.0,1,8.0,110.0,11
2254,2792,51500.0,32000.0,1,7.0,220.0,7
2255,2793,30000.0,30000.0,1,7.0,125.0,5
2256,2794,46900.0,20468.0,1,4.0,150.0,7
2257,2795,50000.0,45000.0,1,7.0,150.0,4
2258,2796,95000.0,30000.0,3,8.0,500.0,2
2259,2797,26000.0,30000.0,1,6.0,100.0,6
2260,2798,55000.0,39309.0,2,8.0,200.0,7
2261,2799,48999.0,9600.0,1,5.0,150.0,7
2262,2800,70000.0,14854.0,1,7.0,150.0,4
2263,2801,55000.0,12000.0,1,5.0,220.0,7
2264,2802,46000.0,35596.0,1,5.0,150.0,7
2265,2803,63000.0,45686.0,1,4.0,250.0,4
2266,2804,89000.0,24516.0,1,6.0,350.0,2
2267,2805,50000.0,14000.0,1,5.0,150.0,7
2268,2806,39000.0,96611.0,1,4.0,150.0,7
2269,2807,45000.0,38500.0,1,7.0,220.0,7
2270,2808,43000.0,12000.0,1,3.0,125.0,6
2271,2809,65000.0,25000.0,1,4.0,220.0,7
2272,2810,85000.0,32000.0,1,7.0,150.0,4
2273,2811,60000.0,52667.0,1,8.0,150.0,4
2274,2812,110000.0,30000.0,1,9.0,500.0,2
2275,2813,173000.0,18500.0,1,5.0,390.0,10
2276,2814,98000.0,20783.0,1,5.0,350.0,2
2277,2815,75000.0,47489.0,1,5.0,150.0,4
2278,2816,450000.0,1174.0,2,3.0,750.0,15
2279,2817,80000.0,34000.0,1,8.0,350.0,2
2280,2818,190000.0,9500.0,1,4.0,390.0,10
2281,2819,42000.0,15000.0,1,5.0,125.0,6
2282,2820,55000.0,18934.0,1,6.0,160.0,1
2283,2821,62000.0,8500.0,1,5.0,220.0,7
2284,2822,12000.0,72901.0,1,16.0,125.0,7
2285,2823,35590.0,45217.0,2,7.0,220.0,7
2286,2824,45000.0,30000.0,1,6.0,150.0,7
2287,2825,76000.0,481.0,1,3.0,150.0,8
2288,2826,50700.0,16000.0,1,7.0,220.0,7
2289,2827,43999.0,50000.0,2,8.0,200.0,7
2290,2828,60000.0,6193.0,1,6.0,220.0,7
2291,2829,101400.0,30000.0,1,7.0,500.0,2
2292,2830,110000.0,5921.0,1,6.0,500.0,2
2293,2831,105000.0,15000.0,1,3.0,350.0,2
2294,2832,55000.0,20000.0,1,9.0,220.0,7
2295,2833,70000.0,9355.0,1,4.0,150.0,4
2296,2834,85500.0,5645.0,1,4.0,350.0,2
2297,2835,85000.0,16439.0,2,6.0,350.0,2
2298,2836,125000.0,15888.0,1,5.0,500.0,2
2299,2837,73000.0,5000.0,1,5.0,220.0,7
2300,2838,99000.0,1958.0,1,2.0,220.0,7
2301,2839,54500.0,50000.0,1,8.0,150.0,4
2302,2840,35000.0,25651.0,1,10.0,220.0,7
2303,2841,30000.0,7004.0,1,5.0,100.0,7
2304,2842,48700.0,16000.0,1,6.0,220.0,7
2305,2843,19000.0,35000.0,1,13.0,150.0,7
2306,2844,154800.0,3800.0,1,6.0,200.0,10
2307,2845,66000.0,11500.0,1,5.0,160.0,5
2308,2846,104000.0,27623.0,1,5.0,350.0,2
2309,2847,66000.0,20919.0,1,6.0,220.0,7
2310,2848,105000.0,11600.0,1,7.0,350.0,2
2311,2849,60000.0,25000.0,1,6.0,220.0,7
2312,2850,25000.0,45000.0,1,10.0,150.0,7
2313,2851,90000.0,8740.0,1,6.0,150.0,5
2314,2858,50000.0,16000.0,1,3.0,150.0,7
2315,2859,22500.0,33000.0,1,11.0,160.0,1
2316,2860,100000.0,60000.0,1,4.0,350.0,2
2317,2861,45000.0,17400.0,1,6.0,160.0,5
2318,2862,90000.0,22000.0,1,7.0,350.0,2
2319,2863,14000.0,50000.0,1,12.0,150.0,7
2320,2864,124000.0,12827.0,1,4.0,500.0,2
2321,2865,118000.0,15256.0,1,3.0,350.0,2
2322,2866,20000.0,60000.0,2,12.0,180.0,7
2323,2867,15000.0,27000.0,1,18.0,150.0,7
2324,2868,32000.0,34378.0,1,7.0,135.0,7
2325,2869,17000.0,47543.0,1,8.0,125.0,7
2326,2870,16500.0,41012.0,1,10.0,150.0,7
2327,2871,550000.0,11000.0,1,5.0,650.0,12
2328,2872,120000.0,15148.0,1,4.0,350.0,2
2329,2876,37000.0,48500.0,1,11.0,150.0,4
2330,2877,25000.0,41004.0,1,11.0,150.0,4
2331,2878,48000.0,17505.0,2,10.0,150.0,4
2332,2879,190000.0,10500.0,1,6.0,250.0,14
2333,2880,110000.0,2500.0,1,4.0,150.0,4
2334,2881,230000.0,1900.0,1,4.0,390.0,10
2335,2882,19000.0,39858.0,1,11.0,150.0,7
2336,2883,26000.0,32489.0,1,7.0,125.0,5
2337,2884,110000.0,27240.0,2,7.0,390.0,10
